x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
105.57613362219598,4.8234192776819205,3.4099043325584057,-11.687494099976773,-1532.613468421881,-4.589218266837898,-6.854640595771421,-8.877022104797902,-0.44996398693790435,Cat 3
100.47978629879165,-4.876627834730661,-5.4049702871892995,6.932648992301111,-4092.341899533738,12.163844768646552,-6.502115905544807,10.874024734391107,0.3486833410973646,Cat 2
97.35774444799347,8.467430936294008,-0.8652104842993011,4.353712353048047,1444.5771246914119,-1.9927718339462457,-12.223473819019421,-9.10041445496064,0.4072297911653322,Cat 3
95.85784225566245,5.931475134587999,0.2783518614681038,3.4130127284558456,1959.7730639441545,-10.248761128760625,-8.136655829315032,-9.158037204350622,0.47821244606356583,Cat 3
99.77242736787723,-2.876911982660765,4.4998590424274845,1.3083819182390692,-2318.502068911028,2.0624090973204954,-13.469304301319617,-0.23639503430949094,0.47800164363552305,Cat 2
105.70901092812582,1.2252787682280653,-2.627737307659229,-5.58443493001122,1573.1017152807765,-1.8355524660646843,-0.5023532816481073,-14.365533295867351,0.23548172065587336,Cat 1
105.59300251972033,9.659020282749303,9.105604685703375,6.14946097302522,438.2699864206222,5.489084176499823,-6.216213673043753,2.0582392129517184,-0.5005074438728793,Cat 3
102.14629405364464,2.9082692640636463,2.0186289739956655,-9.071717553861447,-685.1011911181881,-8.990583090855086,-1.9909646279266138,-8.537973307191606,-0.5657376608533023,Cat 2
99.98437049114449,-7.971070854701294,-2.4295678326317223,2.440989001980821,-2428.1080855454434,1.2622636526236135,-11.708111966939514,0.4835422597074772,0.7828554062617312,Cat 3
100.08727808944334,-0.1922265329166919,8.197467140771657,6.588634314623281,-46.80820596128224,-2.6119109232374162,4.55712676780086,-8.958104186764686,-0.005768503826358303,Cat 3
109.20929493279898,13.66673662604841,8.398502380274248,5.3326475442189185,-711.8736290590745,10.486684861298292,-6.502926359979344,4.0310783418048075,-0.369391942139087,Cat 3
111.90156760050934,2.4923187477882944,2.6786842248413545,-6.84643870130859,-1531.1417373179777,-11.524026807826653,-4.986671984192902,-6.597221057528742,-0.2159819889991742,Cat 3
94.98658560050154,-7.334608641193643,-0.1987916435799879,-7.220255814972457,-243.9108836356667,-4.243705810310006,-2.0311674504063246,-4.382580429111098,0.1971082566491037,Cat 3
98.48175864418958,-2.109756305063903,3.9549511787563665,1.9660141493379915,-2294.973790361529,3.156298185991204,-7.3054281312255,-0.005289386684417474,0.6856398236518539,Cat 3
103.77877515483706,6.252360297779794,12.263375787034526,7.90479505228815,600.4345636540943,2.6941229726309497,-7.682251033575256,3.52705546219434,-0.5998952906691312,Cat 3
103.98978046750044,7.863921507889906,4.408869014737176,1.9788155593625927,-1881.1284860430785,-2.8930635367236013,4.9662990304297825,-10.445757753633632,0.09795362278999736,Cat 1
106.2003096565674,8.914578700766658,6.783147232314834,10.372728890712308,873.7377531958766,4.343678518820729,-8.269516129851485,3.090795910036126,-0.24068109526723347,Cat 2
94.70419503978516,-5.173277707715128,-0.3532911951186515,-1.3958194025174118,-1048.7890293675785,-2.4481532500862455,-6.2199072749886595,-0.11787305300827322,0.6364878367038429,Cat 3
89.31347762653473,-3.300780387330576,-0.16155572572463894,4.021354081467014,-3297.2308926808555,10.301551787931915,-4.023585325136701,15.898840378736054,-0.19658436507389682,Cat 3
101.12631153188708,3.1724722217875283,-0.09922753497433467,8.263457072110395,3274.2690693614936,-5.301364831584111,-5.815906264216801,-9.89228256906019,0.3693447887196176,Cat 3
108.578151156468,3.393841130326895,-4.9571578927469275,-6.9455730753376965,1410.4495595789958,-3.478808796669819,1.9586863455698433,-10.044690285319465,0.27889192395419454,Cat 3
103.10025539787462,3.827154517203468,2.0691965641952415,-5.198505075951421,2652.8521834527046,-0.9755951353428476,2.333216511724629,-9.632299462675174,0.3092343494357556,Cat 1
99.73036761697509,-3.6670707400250278,0.2040320695364164,-8.198142165527452,-92.54262402796815,-1.151178494081036,-12.433857482784768,-6.771431711889587,0.6071959593073113,Cat 2
101.41358120988635,2.7157044174441474,6.321293541526466,5.149053601340036,-1182.6117718298183,-2.8578185659481656,2.1139171436889486,-7.30832504784767,0.2309359060202744,Cat 3
103.7159196597994,10.073306769841667,2.7534561587941178,-5.105725891798845,-66.05406375816146,-9.711829900733832,-3.631028456088363,-12.870648294854483,-0.10445949758191007,Cat 3
97.60520928074224,3.299893466200031,0.8840774097335702,2.1797548039198285,-766.0629551379882,4.424651402406447,-2.7348801990471636,7.195565842605923,0.5602092840609358,Cat 1
100.38185654060484,7.630601239396981,0.7043691221799919,-1.1699076731962617,2966.303221143975,-3.744878581417267,-5.132711979461032,-8.37459185267676,0.36117358678431777,Cat 3
93.5006916429289,-4.61683766048656,1.7034955765373154,-3.909716607407878,458.945162640317,-8.359490793670833,-4.807746802321294,-7.918062758679211,0.4229536626000543,Cat 1
110.67060741074395,-4.489704230053375,1.7665510252317267,-9.590997889932078,-1696.3872995505271,-11.453259701600956,-0.8677500656803301,-9.244237782200791,-0.1817375923934907,Cat 1
100.26304445578691,5.267336625992765,6.293094891678663,6.881486644125037,-2405.963923467688,-5.246863756936111,3.8338587104055213,-8.370214282044923,0.20279900488560437,Cat 2
91.42113401441081,-9.128753984149382,1.2077209585797575,-8.65566646875443,-101.35431471339074,-4.906786792747012,-2.2823909582670483,-8.704502307806242,0.03378071551814343,Cat 2
90.64981617574811,-6.571359177926447,-1.2395620486548182,5.532494577785963,-1850.0359918012173,8.220705457661154,-10.478307170635883,9.886271406716332,0.09002836824065391,Cat 2
103.30127322111932,7.806084215958754,9.260033461342067,4.83202481765184,-399.5780845979735,1.6559702186386511,-5.743492129022627,1.916737927662161,-0.5590501276678306,Cat 2
93.78939503888687,-8.843029296275466,-5.342472521196746,6.506609165171344,-1663.7638181667965,5.277295249023126,-9.512778912193252,8.506397695807712,-0.18130933289275314,Cat 3
103.20019638150195,5.678285100048187,10.730394895486647,6.188422281963097,-1176.4580184161603,5.209678739104194,-9.122089083486383,3.7793600123621185,-0.7297389229045818,Cat 3
107.78009464592606,1.8247031975121049,8.26620708810161,-8.896478670410412,-2305.8177009248197,-3.3457551055979593,-5.895761827063907,-3.6259812258103414,-0.5356923165410312,Cat 2
104.09871596797194,9.110598043401467,11.101037780536059,2.7284081677717773,-44.27448601828247,7.892541636929863,-6.530045192141867,6.007524021653323,-0.45819618699327547,Cat 2
107.92431284326626,9.378074477856892,13.658922424803881,5.657605359974861,-1093.0811002951818,5.631938205404038,-10.967334981929291,5.743447073163052,-0.6338634886027832,Cat 2
99.52910536589482,6.0487797635920995,0.7068940512607601,4.231721101973129,3421.4504317330593,-7.224333773863377,-5.21030900170372,-4.403279695709731,0.029114079802328163,Cat 3
99.5153547379523,-2.9282496333277805,9.550357090595762,3.297463696783518,-761.1520078572277,0.4945218520107695,3.3072467633210794,-8.682521172651597,0.3605275766509063,Cat 2
105.49788201355483,0.8683022253457,1.8576389690677315,-3.939663360064816,1295.0618413028512,-2.5279894456971204,2.03293409889001,-10.46797696191023,0.3267338365006203,Cat 1
102.41613293370679,1.846844161328543,-0.059507125992206866,3.752912605792892,3012.0478289252233,-7.875037552733643,-5.968405410377142,-11.567782693272546,0.22965196751638473,Cat 1
113.80664978388239,-0.20668924800388644,0.4785904187160246,-4.228004589688943,2183.527902645552,0.4279382404855483,4.010741716901171,-9.305449993545848,0.2157610817548291,Cat 2
94.4381864820541,-7.1563837904132415,1.1482767164446366,4.332208952204442,-1674.1918098235747,-2.122619763777671,-7.006269884399105,1.1587164028058223,0.7896703390324035,Cat 2
97.00356936530598,-7.8857279596440515,1.555261026042848,2.272752968012043,-1137.2586125504301,2.0382757363065496,-6.927481365066516,-0.025887734652453087,0.4433105408392307,Cat 3
92.92640638354254,6.3437065729102295,0.6463527384995258,-3.431430813354785,1973.4112539840798,-8.133415181442743,-7.008581786476299,-10.504556523504382,0.43598901256756817,Cat 1
107.97455252242095,-1.42678191717726,4.311561316695864,-1.9430437961542886,3764.3547160535027,-0.15092692369858496,1.2888610152901583,-10.098714906510288,-0.036567934606201884,Cat 2
